business_id,checkin_count
TVYxe3qCMKTsDKQNMi3qhA,65
TVoTCkZukwXQx8n8kARIMA,10
TW_uOZ1UoQ38tdmWj_fDVQ,23
TYnPt3GnqTYv-UcLzoZWZA,17
TZ9eAkKBKxj4HF_4rga9Gw,143
TZFkzdEH2nhMWtd2bbE3VQ,636
TZG_XV9u4xgE56s0otXEag,1248
TZpGfN1prJBu7ldErjL50A,263
T_GeXNYY_zO0WpJzBxQj4w,114
ThxPeMoZ5s8MNX0dFxHFhg,10
TiA5fpNc-T8QvrxT_EfmPg,1863
TiaImRnjrhBiZDyUo5_aMg,383
TifR6o89BzYxPrBPXI9hWA,7
TjdkcJ3bkJD_ymdIWA11XA,534
TrkN92GvXWtsKvxu4l7leA,36
TtHo1VYNK2Zr9lMg2dqdgg,5
TxJu5C-_GGpzrVBrK-b_DA,101
U0OjBcWqsGcbcSiZBKsWPQ,12
U0bRYyQaIP2bzmOZf2N89g,155
U0fudm5-3PbziT5dagM10g,10
U0sjKBnSMN5SnWd_xU4GrQ,251
U7CyxOjRXiUW-TpyJzDFeA,22
U8SfK9sV7iwXc_HTLKUFGA,8
U9BNibUtLnp8v9jBMPvLhA,15
UDZYeNX7IJeKrYJjagK4_g,294
UEZHkxpJ0fKeu65Ps2oLtA,61
UG_XHcrBZ_7ZiskelIKbGQ,729
UExn59qgCsdJwuPjLzT7ow,112
UFB2mugN6h-7vH_RYf8dwQ,22
UFCN0bYdHroPKu6KV5CJqg,2609
UQxzV_rY0rdbW9pPR2dsTg,125
URNDmqSU80Ig-930yfKHoQ,899
US2-dEVvnOdde7Syi18TTw,52
USleU89txaknVADlMhUtnQ,211
UWQn01BHc7jJnjDx6y-n9Q,29
UWk9hczxAjMT6y5C3826fw,47
UWveIAhOK2uzJed5UZiLLA,33
UXJEQycac7JKyyTVDjWBdA,316
UXNTU11-9x8SkZTfx8KIpQ,139
UZKaC-PE_IfHtSes-zK7Mg,70
UZNmqlGoP21yt4hBfqCD0g,285
UZdApFai5HvZjt11eyqDDg,103
U_1Dam1j0VasEgKF6QZpGw,16
U_U6C9AF7xmQijTTUFRzkQ,1431
U_hgCCf3CZs1no_BYXU8zg,2304
U_sllx-zDZEj4R2ItW8HZA,46
UiuYQTP-oxhEd01qpjQszw,331
Uj5MG6Tnd0iQzbKr_l4vJw,57
Uj5Xcu-4i_qSZoJ74MtquQ,148
Un-UDVOuv1co3TMmGaumxA,977
Un5bYy2VjhL137p0qGGYRQ,523
UnIxj6MCluR-aMuGiree8w,133
UnMFhoSEJtPBxARhJiKYKw,411
UnN-wx3ogx0lW3UokqQxRQ,157
UtVrrnZjUh29lcZZz7gFmQ,1220
Us-Igy37l8FT-H6ukKJ-Ig,8
gsmV91I9WXIklJ0FTU4WoQ,254
V0tlKbXn83HSkdqyBz76kQ,153
V14AhCUeBCs311VFxGdGmw,5
V16MFe5bROA_Qw4LpSO7Wg,20
V1aiJQjFYWWfLbuS58rfjw,27
V55PSC6ffUzXTsv7JFVOqQ,696
V2ORmEuA7WA1XwYmMpSxvg,217
V2mnF894UEjR53dhf9qS1Q,18
V91WJMgeM4IdJERaNGFPUQ,109
V9XlikTxq0My4gE8LULsjw,572
VAxb8k1hygv1nc7uI3d9NA,56
VBEWaU7d4RBTHpHzAbYLeQ,10
VBONwHcqkxYTHfxmdKGhkw,91
VGja9tCBZx1Uyxk-6hpdIg,18
VExHYbR-dTxBNrJWs-FQVg,166
VF8QVkEwuzJ7QJl1ye-5rQ,26
VFDopV1OrDLirXyTCsshpg,50
VFtJll73nuPaWdzYNtT61A,16
VG2CA0QT4od5Af2gbXyueQ,16
VHw4q0f8WmajCUD2wGXBDA,627
VHxvZ6TlLcCl23dokKl2xQ,457
VS4iEul7Rp4jJGcNcKu4FA,17
VSVtG0BfSCRIZfo03VgHCQ,118
VUyr92uFRFNz0zSmb-C85g,129
VVMAvAVRpoVk6bd4avvYGw,117
VVW2hlwB-apigCX4q1Ux2Q,81
VVXFMRT_8E1d3xk_GG24dw,114
VWL9UqAKfyvGeb0AlOTusA,793
lstgSw6ejDzZRZLf446x8Q,211
VdpwcM3GQ2AjzSm5-9ZuTA,33
Ve97h3uXRrm3jAhJmIyTag,285
VeFfrEZ4iWaecrQg6Eq4cg,462
Vf_1WBSUl6yeEH4n_eU1SA,3
VeI2ipPWyFCsUMU_fnP8qQ,197
VeN-0RlU_UqxXQR7cmz0QA,510
VeZrqOi-LK-5DquvEhoGxw,22
VeodynTzM0rC2OhkEDoQdg,184
ViWlWxiCPd9DoxOKOtL-yQ,85
ViZaLnjXlHO6cb3D7MfKmw,385
VizUHOQtgRN2cuXKqKhMVg,13
Vj0MrliGG_VGnD_8vijTtA,139
VjE2eJXnnqRtRWoYXuniOw,73
VravcZnsQskdqMp9dWS3pg,22
Vttx43qm9hpH3AvcvZny6g,196
VvItX6hHEPyOUIGyvrTQCw,125
VzpxaKY-MN2Fo_wA8aiZ9w,10
W1zJ_BOfeOq9atnWzjWUCA,45
W2Gqv13wkO2_Gtckgt6pzQ,84
W2TjR62C5hj26NoQrbdg-A,570
W2lEjwsnCqm3SmjleJ0xlw,963
W2lUpe5OhvgdMvmWlis3yQ,111
W2uxKIa-YnW7KL9SbMzohQ,168
W98eTIadsqjLWZD9pCGwhw,69
WCVFqK84i2H5EClSoow7ZA,22
WDOj-hThjMeNt6lbz1753w,99
WDZIhtBgFBZtZYu_PmYHOQ,76
WHLM6UhwSV0tN3CrmSgsUA,260
WI3Uqjxn9M-n0Ob90B6WdQ,98
WI43CB49rj03QL2KwaBgtQ,27
WIKxXfArVuwDZAI-0C4JqQ,3
WIR5g_Crb9qF-mRI9IeJhQ,380
WIXlHFRz-ngQq3pWcCmAYg,337
WIikWnZQ2lyagggJoNvD-Q,482
WP9nV9_Cz5CWx6UFW0NwDA,11
WPPHb1QxdQzx-rWaX-XCLA,83
WQ0Hn0QaJZpygRyr3ALWSg,679
WUaw1odo_7_K_9euq4Xxow,4
WVokxjYmNVU-AsFNV3loPw,150
WW8WN8J89M3U4z1xP4MhnA,61
WWKKIa4aOEg8QKkKW61hWA,29
WWkxUHde2XKCq1IETJsZTQ,115
WY9oXOsoHwRW_Hmp-5RW0A,56
WYUapnmiKtE0R4I7VmO-UQ,7
WYYixmTSo0WPU93thdJ7ig,54
WZ5IxAi-hTRLrG1nRmyhVg,97
Wcf04Kz9HGlOKazulJ2Jcg,203
WdFsBoymxl3jsjHpVpAaSA,5
WdUqKPbDz33Zk-APMOqJAg,60
Wi1ne-0uW5I5NmAJidTYQQ,429
WixiQugMjFgCF_MBN8YSzg,1
Wj5zPhO2EwHxtZPQooHr3w,284
WjAtLl-5zyjdr9YMB1mHbw,26
Wp9D-r8Ap1Fv0IIM0zGfoQ,178
WqRg5gJ1X_-Ps840plIlLg,45
WrEUNRWQx0bFBGegyFHDHA,10
WrYoTcyZLmezgbzwiAg9cw,25
Wx2L1IX7pN9Nom6Lb8PqNA,17
WxB8498ejPtHE7wFa89_fA,3583
WxFfnTx_VAT_ORvqHAfYNw,10
WyqbPktHoO39cbLYDKjCpA,174
X9ZFzUiG3gla1OfFFnWbCg,217
X9e-lTfOeY0z6C-VAiSf5Q,161
XAC_xlV7f-cArO8UCt7B4A,104
bdigj7o0gGh-tqKMwI4HgQ,5
XD5ylS_X5k7YQoG8p5MUMQ,281
XCJ8N1GrV9Gdgbyp1U05NQ,25
XKai36oCVAk1OUu-Zh7vjQ,180
XNKnGJuDkqMLh2-9ujZwrw,3
XLLy-geeVwPF-awhMG8kGQ,79
XMGjDIAFbu9VSmWDs-Ev5w,258
XMaNtA_BuemFW1fn8nvwPg,206
XMmRsUKGPPnr029UwntR_A,303
XMzcXTBnGYvbSdBtx21ZGg,263
XVYycJcfqSsU1dta9uEjgA,25
XWOa8by51Zfw_l9IdLtX5A,13
XWe85lGszQqILht9lwZlDw,136
XX0xyWDpFc6Diq-XVHUckg,132
XX7M_vFa6ehcvkZ6WiZXuA,99
XXQapFBGBSJ5eXKyjUI1bg,207
XXlQSGEySUDafAZJEozl8Q,268
XXudD3qGScBtsvia1DleLA,41
XY-KC1WjJznzlqbvYAvjVw,27
Xat8Yhqly9GdM7kYcfQJyA,161
XbyPavh4IWWmFivupJMaQw,142
XgJeTnnh0Wt-15x1iAvZuQ,34
XgVCGbSAO3i9a65ZHpb8-w,147
Xh6CqeOjcalJs81Ktkb_cQ,262
XhFw-aeohM6UKPgyBDLSnQ,246
XhGLpXHdnA481n0aHDdkpQ,625
XhZEh336ceIy_nphBm3pFA,117
XiATUgtzkuxn1IoOwFy1Wg,123
XiC7tQANHZNtTF0a73kN3g,14
XnVmNQdmyhdCC90FRY9ZJQ,915
Xo4SnRWyz1ptopOYSZN3Zw,18
XqBHhBoSiRhBmQ0pHmhnyg,163
Xr3BxnODoNDrTlBiR-uFwA,2
XrIFOZ_eY1KTsg6lYRTg4w,275
XrKGHH3ftQug9JlsPjssTQ,204
XxUz6nWTdb2Vqite9How9Q,1117
XvASx-NBLP8yV4hDlNnUMg,67
XvgNvvgMTVA0z8fbweBlew,10
XvjJflV_0I1CS0_dckuV-A,422
XwX2NRWCKTxSdwGTJT8MUg,19
Y-UKx7VJ0xpZb_dZU4I-KA,140
Y-h1WIRcyi9cg5va59a1Vw,48
Y-qMi8FQYC6-wq-4wBA54Q,15
Y4PJ4gydOVur-xWMc9hX1g,27
Y4Tdzmd0UC3JBqwZjMEJNw,69
Y4YM34LDVUuc9VTST6JMYA,50
Y5RUhntIPDfe2eKriQFIZg,186
Y7DzF0ZfAIuXbLM4KcOExw,155
Y7EalRsCafsApK5DcL_mTg,1511
Y7Qy-Tpa7c_RHrlCpUrIGw,13
Y7heoil4m3fGzu88Up8VXw,18
Y8iVXWq_C-U3POZ6yItw7Q,53
Y92Nc9GhuXWvIABqNtSWGA,9
YDfQlJKpocV51jCL5Eavrw,128
YE3E3nFsPo0O7gpMpOL18A,98
YEJh9kUueYsB_OSY11HXUA,21
YEQk2NZM5TKqyqgo1rjFsg,104
YEf6E3pFPVK-hSiQVUarSg,8
YHbxoIIowZRwFKE3kPQ-5w,7
YICdPG1yr1tzlZBd05xcQQ,72
YIa8qCtzOyBlfYLJ_u_d8A,38
YIFPGeT3Fxm5l9TAotIAmQ,166
YNH49gFxfGX6lGz9TiZk9w,29
YNP9czXLpMaEXZh4Bpi1Jw,154
YNRdAp2K_qIrzLPZzDQmXA,12
YN_NU_9yL2mgzUgs1m6uVA,452
YOIZPPynvvZe9a5DVOMO-Q,222
YOjYoIWMBFPwFYTcOpp5gg,174
YT0A2VuGbOAkhvJmpPXuxQ,213
YTpZ7YZg-uPRPE76mCYnxg,8
YY1MUBZ0WTAAQnxEWKRoCw,156
YZ0YVMdWUik8ukQp1CILtg,80
YZp9amy4p5qbmPpClVfBhw,13
YZtPfTnsJiNxImIHKaRV3g,12
YbkD76a_vnGYpMrFLETIyA,692
YedKs_jpocLcOHCzcRJ7cQ,611
YcFEenXI9G-KXcX9oxH3sQ,6
YkXedtqYoQGXgNFHLClYIQ,215
YlEBQLfRHocJDn4gRlgczw,61
YlG0jwkA8USucLvRJD8SiA,6
YlHj3pGQIln5U-u7xQd7UQ,9
YlJegcnYZ4NDJfyKn0WTMg,170
Yll7kUVI7j0gArBMQKpEaQ,289
Ym8E4Lgi3IfH53YuG5WxIg,71
Yr8PfK4-q0KI5m5Cm-OGQA,29
YuXxGO89qsWAERwQ1tGMjA,140
YuYvesXrRf1PSp37a5IwUw,1271
Yv19RKa916ItoE4pIBoA-A,96
Yv638OoaYQm3qBuFm30AQA,244
Yv9KUZ-N3otoKUtToPPxAg,214
YvBGiNf-lPJg68RyKBsq2g,285
Z2ETYcXzj1heNfadJMKO_Q,784
Z2gGsSqf9KknTvMGp1yByw,99
Z3Dht_4zZMiRikprRRgWFw,120
Z3QKriJ_9J8gIy8C4QzaIw,111
Z7OGILy60rkz3Bd8L8ZZ4g,34
Z8Pz_kGvf7KSWLHAFX32pg,45
ZBTVbCcc8OabC9Q5rIaGlw,31
dgyKoIYEYrmRK_hktWBZdA,914
ZAfqaYutDUaLXkRP-66b3Q,137
ZB01VMnBmMlMem_6OtrQmQ,82
ZHmRENQg4r1CfzRGIQENkg,4
ZHyJeUegajPdETnQlrtP6Q,97
ZI2rweo-00OaC6q6ChAB7Q,44
ZIwn-7d3JOBEmUb7ELMr7A,1245
ZPr1YaGXafGztJbU6cauiA,446
ZQIv6GEyNpSd0kGVU7UJHw,898
ZQauNoMxMbdeq3WpE8PLew,125
ZZKSh6Kv3l-ku22Gw9wsnA,115
ZbKsBMGTQTWZ6m6b-lAwRA,6
Z_URKuSz7b8RvfOyYzZzWg,2
Z_aduoQnr307oEYzNp61DA,183
Z_baIZoBe0N18WB5QM7UzA,348
ZfpUcFXlqlKl50BGutgvnA,35
ZgExjZh4FhuG9mBQY5JtDw,29
Zgpx1jIMBJQc0FOqF_au3A,32
ZjOq8ozudWdcYyjQtITzlA,201
Zkvjfrl2Wx7VvfKoNahWWQ,38
Zl3R22I5xzkfCBn5hABcjw,113
ZmSn5gjhuJWwQyoRRRVvYw,42
Zn-kofRoT97u1XcntgLv2Q,38
ZngsxFOi6nobpDSjPigJ9A,204
ZufSfqQ4RfUk4RAQgnlc0Q,465
ZnxGRJpKHRQ0SAYSJk4SFw,231
ZoKRo6oYfRLMWZdWA1PQYQ,149
Zu190KfU6xuNaOCDfthmYw,407
ZuHB6jMajkytPP1yJXF78Q,113
Zz0WU6PjSsqrsjCOkpA6EA,10
ZzCcljlsQco6WsRDGaV8mQ,5
_10m_xRpfqqnj9jvUUIqjA,174
_12864iQDcnAs317NlF0hQ,420
_1feb1LaWjiDIvqi7qwEfA,14
_1itCzaA3bDVdPSwNCNPtA,91
_3j8rQHUviV55AqsSSzK2w,7
_3m2qyCqx2pnDNyo5vYM3g,366
_4VrDSmqabnuqwaQlOI6-w,103
_4bhVmlvT9dvqydQG2TOMA,507
_4zUuKFW9GmmNYfswqaXNQ,288
_5h3U4VntrDCbdatPykUgg,52
_5xODDATgNfz7rNYdtLmrw,28
_Dfuv8hkeFZDzjg48BE6-g,81
_Dr8Bnt8us2qyPKayfj-rA,66
_FK387AWVbQSwrw3HTPxqw,30
_FVht-z0stxzfTAXxGiUmw,256
_FlhRk9KjdXyE0sLxUdEBQ,25
_G5mTX8oUmoigO9JQhvYWA,6
ehmz5MfGLWSLr8vKL5LFbg,4
_Gjbv7Sz1HNxf8Y2-6_RAA,34
_GwN0kWZOs3DFpNDZIblRw,126
_I5upW_pN1Xjs9xs_1jMEg,34
_IisHzyWHBuFCUwgmFuGLw,24
_IpCoSyXJG4eGuYy7sWfqQ,56
_JHGrg4DNqMDlFplgED25w,120
_JWS3tE7h-8-CXNGYD0ZYA,354
_JdLaC6GVKjTR-hRGJHgOg,95
_L7J17x-lh4OSxvluqrP7Q,396
_QOhlu2c7Anel-RsKq4k9A,20
_NsxUap80lyr77Js1cl2cw,185
_NuOJ2GX1G4aW05p9baT3g,44
_OIyjeK9U-lrI2JMRD847g,32
_PJRuNpXHmPCv9eGXA3sxg,243
_RPipScNmjl_aTVyDIx94A,17
_ReMedGR8eDM5AgdRK0jCw,60
_RwlMTw9uFeOkfX9Ctf1HA,206
_Sg2klmzH4JxJCrstJhStw,222
_SgkqFSsickCsXjiMWIeNw,57
_W68O1txBhPTngnM0xqw9A,104
_WG6kBDUZgs3c7-ULPTbYA,100
_Waxjib1Tq8WhqFcxbyzWw,116
_XBIa_hsmoF-feE_Dh_Paw,2
_XlYymFKwww0bGIgwvNbcA,878
_YzQxad_8FI6-GyWD6qhrQ,11
_ci2Bsw_5go_-2cavIlbOQ,172
_d4oswY38HTB5UWMMEt_jA,37
a7AugzQ1PzJWyXiriIkdZg,13
_dZd3_GrQNPNKuP5Eame-Q,108
_dtKVU4dNfM6EZzMJt950Q,130
a8lpo_f90MkG38-g6Dv6dw,5
_iWwx4kSABUap_rZQQNETQ,42
_j8KJ7muz3hBGBN8RLCpOw,3
_kgyGRCSf15RnynZN4LjJg,252
_kvfdSVhVG4F0I3lNIbpaA,20
_nr55LynLNOswg8SKVlkgQ,2
_nwHRgcba35E7-RACNCOtQ,94
_o9-JRHHg4pdXXl-LD3k1w,314
_oRpJmQchbbEGEn3Xo8OPg,108
_owHO6DTYU-XVP8jAcgZFw,601
_owOZDOPwZbBSCxcYOAJTw,35
_rkjLrft2ZgHcLBLF9amXw,328
a0jfTPkhCIsaRw9sEMP6RQ,11
a0ndB5JL9ZMPaIb5SJPflg,45
a1fxUcvelysCLt64nKph7w,79
a32M9H9nkkPGKTKB5W27NA,2747
a2ITIJRAY4Eo-xTH0vN95A,265
aAsN17aF8eYFhDhZchgFqw,57
aAslC0l5mZB8oJNbld0byA,124
aIVk0IEUj7rPaAMeAmBSGg,390
aCDY7vXYMs54EbYuQScsnQ,10
aFRB5lGVv4VnKiZt_c1zxA,16
aFxfeILCSjh1Lo2s_7DAmQ,1071
aGOXuqO6yhN66tLYI61Thg,22
aGTOjW6kfJL8wGBQuFpoFQ,12
aGiIyGfO7DvhXvB1lksp7Q,76
aNr8RvDKMv9EDuWJ3_OMbw,11
aNv0z1KPeABeDTt0fuDYhw,363
aOQxfwzQIHclkeg1jH0NBQ,526
aUuwxNRl2SJP64jkI67cbg,129
aUw00WukjFdNgJT0j-MIRA,247
aVNrPRNhQrOlm-u-RkAAkg,6
a_mK_qTwTNFpgYqWtreMdA,12
aaLxSCJQA0oRp6UzoDNheA,21
aabNkVnLbxNoLMpTUlZpUw,7
aePpEsIT6LzGuNDjS5U0Ag,396
ahH0MhpSAy5QEE7yTScJWA,6
ahc6Wx3A9tmoHCtad_z3wg,333
aiJg1ucX4IoeWFwKTNZcsA,19
ak7Rmz3Mu48qfqnw4ExiTA,62
ak_vcbiNt5X74t2VCRfSwA,100
akgvypN1SZhmNzGRHApejQ,31
and56_7i2YNbciU3SXxIDg,9
apdMwRvWyR-_ARuuKYeM3w,28
kvv4hZ8EUe_sGwcsl-mLQw,261
avnhZQGS_utPXklbqq1a7g,3
auH0BAgcZwxuQFKmvwy5PQ,3
aunN8_GE68g0uyzZYDuydg,30
awN-Lg5jlhFpsMdXe9WXvw,236
axPtE35ILkO9f2H8OzLc_Q,5
ayrJOc0UzneTn6pgHsKCaQ,19
b0QFC4UZTCCNIVJfViO1Ng,96
b0oPpfpAsSesO7Ugg9lavA,118
b19zKm5WRczDGna1bV_Ghw,38
b1CHgEuGp_EIhonqEeshww,15
b5MNc_oCQcZe1TFW0PzQHA,4
b5_ZIVZHjYjzUUsMB-5b7w,49
b5zMVaYnE_8H59XqIydynw,8
b6YwRbG6nl6fh_bwe7eRow,141
b6ZtTraMKE3ftSmtkfe-iw,155
b6_DvuraM7hE-wo7HXzuWg,18
b6bmnM7BSGUF1Rgxi9nb1Q,27
bAJpm0EfWkxJSuKlhQHRQA,433
bB-TEdPAZ2H_jL4lz_u5uA,249
bGEi2BqDNGYFDtNzJhpABw,95
bGY64084bu14qyZCBIzY9g,62
bG_aXPwQoZoDvj5-kZIqRw,30
bJLQvSbVKQ1FKCNJjFa9dg,38
bJdKrQIF5SihmWWZD0AIkg,10
bJfcuUMgJUkHWpCUeAI4Iw,53
bJvn95qeKCYsPs3Y5lfqsg,7
bJz0pdeL1ubxzLZNzECOqw,166
bNBPw-sDOHeqJ1vOstIctQ,483
bN_9QgxdOIk4oK-6fBDJtQ,1914
bNbeh5ht7xnElgdLp8tHAg,6
bOPsxcRSEkxDHW9TYTEITQ,21
cYcO7BIR4Kl33enu5Ha82w,16
bW7NaKBJQ1MPzwyPLODpdg,100
bWGFzosyIbhoU-jBMEEHKg,201
bWY6XMq_qHiUmIIWBm3IpQ,2
bWeWDz7lAn9BWTyicBRmpA,302
bXe7JE0bxDpoXf3UjnwoBQ,329
dERS4qwl9v-Gwft-Ug8APA,356
bbL7sLg9gR3_08LZOriyTA,588
bbcm6YvVQR7Efj8_6zUBjg,58
bbm5_njEZyw68E7UUY0xgQ,239
bbs4FBchPGkWNgsVPLYIRw,52
bc6ZmnHMMwrJKEOBd1xCJg,103
bcfXCWaYxIN4UoV_94ksLQ,1402
bmz4siaejdjs4_yS_mYW4A,742
bn0XzKxBRBWvnHUMg5cz6g,142
bnCbNYBfXN5upbFij1aK3A,29
bngZLOFrZzC6ULFYRQElFw,107
br6Cc1K0_otT9bc_b3mPdA,1708
c04vDdzUCbQxlFAw19e5Bw,86
c0knN2GfCb8sde71S4ln2Q,1
c0xlgkMW1iDu7gUDPs86hQ,58
c1hJ_412NqMdFP6Tn_nv2g,3
c4T4fWfNdnlyOgBN0a5JFA,1052
c7we_ipZEEQqeUoRbIoWAg,99
c8BFvdscjkhieg0C_rx6vg,638
c8ZYi95hZcODpmLppYH-jQ,7
c8wnPWZJvsgei2O9PE71Mw,220
cD6YXgSJJon7B5pJoRq4SA,5
cDrJD49n8zJqo8a6o-A4zg,75
cE23pzblWoDQQdUJeYCXnQ,78
cGsewW-9GdycDS3YT_eUMA,1674
cRl4GQxYvAo1gTtijbMV0Q,16
cIBRdoAnPHwEzwxlnq495Q,89
cIBr1KeRLTpgvTpF8z2nFQ,653
cQF2tZfLvdb4wg7vxvBRZA,43
cQIh4YJlVtZI9TLF5_smOg,2655
cQRcuySoFUGwAdj11DowaQ,16
cRBS0sa0WmKOBxqg-BERew,6
cR_5wHI9bMpcVma8OH5dsQ,462
cRniBePzp8nfzP6vacYD-A,18
cZUWKX2Az7OY2N59RsFtrw,40
cZUstroF7UTUQyG5jNjWdQ,17
chZ3916Kd4BzSIF5f1pXBw,25
ci-kujWfHzsg5zCcqYZLKA,699
cigN27uHIeh0IB501vBZqA,34
ciil8pv8T6yEqfEmyq4Yiw,26
cohBFg4rib--Nl0CYxhJ8Q,139
XFBHx8bQUYlevnx3tAy3AQ,53
r5tOTGKVRti4NTmZ4ERsjQ,4
XGvjcYBx1U6yzyyf4qVyZg,673
XGcFMGXMqfIiQufrkbveaQ,200
XIR6VBtBm5L9CzNqzEPKng,12
XJ1KN2kQGBIo8h1nWvZNzw,1257
XJZfCBVlhiapUDlBQs2DKw,160
XJiEmjsnEvro9JcQGP2QJw,167
XKIUBw6z7uKRkgQmaKdO3g,6
XKSYC2MNcqKGARbR21ADwQ,364
XQWZQjC73fCTRGWnD18-Eg,331
XQd5ioq6ovjK5SWMJir-fQ,215
XQpvOa-EQzpi3tSMaWC8mQ,1
XRTd7lNHKKioXI1A9Qls0w,332
XRkzSBTroG7kIdI7Z8ic6g,91
XS7-OeTmDUwVVz1MSbRBRA,81
XZ1vi4WFF4ba_1pLfKm6-w,144
XZ_jM8hnMakTT5eObEtY8A,188
Xc0v1X8M0Wvz3E0mWA2dVQ,3
Xc3vxBQ7_eVwoFE7p4uSHw,10
Xd8wTHTsd5uXdDJDXlxY5w,315
c-oGZZ81FYvclXAYIs0mqg,300
XfHm9UpQ_R602cF1ReHfKQ,69
XjXqBCD1Qyo7RHGGh2eX5g,258
Xjf6tgajD3-UuE1i_OkEgQ,246
XkZwD46WcsAlbpg1inwbLQ,1317
XkfH7V4sy1bUSjLVR8E7gg,98
XokXeGm3Jy-ksFlD7fAjCA,72
XpTtxfzPt4yc3-ouAtZYgw,5
XtZHXeekKiULPwI6mG8Jug,102
XswkvtCnlcosB_8GXkI5lQ,19
XtsC6TtjGb9TnDQ5voUxuA,115
XtuWejrrZMZGkRMxxesKJw,259
XuH43OxI-NmA5-KbM5auvQ,45
XuNaGjCMwz82JXJmesFplg,149
XuPplL3QZ_5Xlx-AyFA2oA,610
XupqzjOerK3DcIoWWIKslg,110
XylObKandNdgPcvqdbA64w,33
XzXKyR0r7zXF6a0JkhLD5Q,136
Y-54SPI5_hXZ2t_7pOqO_g,80
Y-woMivHkCk4W3tTl1ktTA,275
Y2jDVmMpRzQRg6HkNvQc8g,58
Y2rYM2crYfTC25y6iquPgw,197
Y3jBBjHe_YoaRVHBos2S-g,88
Y5nb6VirTG3CxawdcHBJHQ,110
Y6lSLuYx1e3VhnNhw3w2qA,140
Y95byaGVr4L10m8cZcbSiA,242
Y98F1mtF5zsvZiUc6MjbSg,19
Y9NT6GHmhPjsF19GjjL-ZQ,159
Y9g6S0fVcxmm1e-7t138qQ,146
YMHgoGCz8PYBz2DcIcjYJw,77
YMpbN0co55AtD4wGLkpUbg,8
YN3Od6UktX_WJ-TCXoYfvw,76
YP85XFaz4zohx0_F2RuLXg,11
YPO3NLr89k2mSNgYcPoRrg,118
YUE7_ljkNd1ZlHUSgpdOiA,37
YV83252nBml7BmQLdAniYg,672
YVwoGsyBH7f0Xlts6WsBxQ,24
YeIQRLKVhPsDV8AJdgd-BQ,674
YeJAxQZMvD0YldaDu4rQaQ,15
YfFX8gpQ4GtKld3jr3cOug,2
Yjl8zvY3uujvpbKMXWOpXQ,53
YovYgTM4ck3TJzi6XmRMZw,26
YpAYDTe8yinaFclnN3XUdg,9
YpUowEOcZNehoBv0lxqlpA,15
YpWZGcSERoROrulARYyxTg,194
YqSW6uIkrF9a2h6iLgRw2w,423
YqWVZVsuE5B4a-Tp8ESvug,112
YqgX6DHsg097nstJl_cCjQ,669
YxRqBrepifOBU7KO4b4BDg,257
YxZJXr_a-Oie6O-Lk9C6zA,687
YxfxLyvgussHVkkKL4KvBw,68
Yy3F8IMMPE4wd1hSBU_yyw,113
Yy49o1mq3vX41vmkG7jD3A,43
YyFcefa9hIgVTmogyFKu9g,26
Yyn4z5ZysBDYCXfTFzflaQ,764
Z5rqRyZ4-iEBRVXCRbysfA,502
Z69f5DLAgRvn528Y61WEIg,34
Z6Bqeiuv2J_UbpG6W2NHYw,224
ZC0_EKG2MSu0qaQj4TY6sw,35
ZCUygqx1Oq-08wOTF3gDqA,441
ZCfhzELrF9yahqQIJH3DSw,23
ZCwv0j4hmgNsyFkDrOSawA,184
ZDDoqzGHYVTxIKObhZHQLw,14
ZFPdmDIL2geO07HeT9-EmQ,212
ZFaG1Q3voENwwZPQATZhuw,26
ZGCbGANEWt187yUBSJWLyg,122
ZGErYinCaYR5UjTzovAZbw,320
ZGH8MzJa7Q7iIpmtzBAJAQ,1415
ZH-eEQPmS042XIFwLRZiTg,60
ZMPT9sCcErf9roB0rvtBDw,47
ZMkZj5YsBW3XHH5fOBh6fw,802
ZNAIWXmyVQd70dDWjL_qEw,60
ZNCLp9qBG2VN96MAjRmJ2Q,71
ZTjEoBreuWsPx_q-k1Llvg,66
ZU6NodDOWaabGkeNpOWdXw,1
ZU6VpnhBBQJ78-zaNXYutw,3
ZVEZPj5E2Myyks4duZSntw,128
ZVIYUbsrSFGffkFj5knDgg,195
ZVlSFGoacedJIPGzlZvy6A,46
ZW5RwyoMuAjXsAsrHxMv3w,306
ZWMu7ZZfVPypa-CCgKDKWA,19
ZbUuSJ3rjjT4tsqkvHis4A,98
ZbeXT_9FFEwAgThUq4VsmA,1
ZbjlLNcnTpemOsqX96692w,695
ZcNiAVnLyfV68-sRMV33ZQ,100
ZctLGGU91THJYdNdQcq-NQ,110
ZhYvIknXbB5P4dy6ZO-LoA,4
ZiEd4l1qEnLJFcF-K_3NgQ,588
ZiQiMlvgk19GrEEkN9kyRA,921
ZipdU0bO04CUDZFP1Hj2QA,271
Zj7WK2buQq5aFhtqVPE7Dg,16
ZoZV4ybX-Yt5E8a-hmWkwg,175
ZpE6yjbohGZqCQ-U9OwZ7g,141
Zp2_GDbmKT7YCA04ygIHZg,312
Zp72O1eR_uaE2xZ-tqM63g,50
ZsQWhZaKUdRWeKErkLh76A,8
Zpaf7JKJ7Z1F7bcpKnBBNg,2
ZvOZCvLeAKGFzwnyu1aeKw,80
Zw-JtHRu-VhqUP02gxDeiw,8
Zw70Q9vZ_ONgWLnn6PGrzA,50
